"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windBearing","cloudCover","uvIndex","visibility","windGust","ozone","precipType"
"2118",2017-03-30 05:00:00,"Foggy","fog",0,0,26.38,26.37,12.44,0.42,1008.3,0.44,261,0,0,2.997,NA,NA,NA
"2119",2017-03-30 06:00:00,"Foggy","fog",0,0,26.32,26.39,13.56,0.45,1008.3,0.5,315,0,0,2.997,NA,NA,NA
"2120",2017-03-30 07:00:00,NA,NA,NA,NA,27.88,27.95,14.06,0.43,NA,0.4,321,NA,NA,NA,NA,NA,NA
"2121",2017-03-30 08:00:00,"Foggy","fog",0,0,30.52,30.51,13.94,0.37,1010.3,1.4,178,0,3,2.003,NA,NA,NA
"2122",2017-03-30 09:00:00,"Foggy","fog",0,0,33,32.98,14.44,0.33,1010.3,1.37,178,0,4,2.5,NA,NA,NA
"2123",2017-03-30 10:00:00,"Clear","clear-day",0,0,35.43,35.66,15.62,0.31,NA,0.52,327,0,7,3.563,NA,NA,NA
"2124",2017-03-30 11:00:00,"Clear","clear-day",0,0,38.56,39.02,15.62,0.26,1008.7,2.11,318,0,9,4.066,NA,NA,NA
"2125",2017-03-30 12:00:00,"Clear","clear-day",0,0,41.18,41.43,14.44,0.21,1008.7,2.95,331,0,11,4.004,NA,NA,NA
"2126",2017-03-30 13:00:00,"Clear","clear-day",0,0,42.06,42.17,14,0.19,NA,2.98,341,0,11,4.004,NA,NA,NA
"2127",2017-03-30 14:00:00,"Clear","clear-day",0,0,42.51,42.57,13.5,0.18,1005,1.83,0,0,7,4.004,NA,NA,NA
"2128",2017-03-30 15:00:00,"Clear","clear-day",0,0,43.09,43.08,12.94,0.17,1005,0.27,142,0,6,4.004,NA,NA,NA
"2129",2017-03-30 16:00:00,"Clear","clear-day",0,0,42.96,42.96,13,0.17,NA,1.05,345,0,3,4.004,NA,NA,NA
"2130",2017-03-30 17:00:00,"Clear","clear-day",0,0,43.53,43.53,13.13,0.17,1003.7,1.58,16,0,1,4.004,NA,NA,NA
"2131",2017-03-30 18:00:00,"Clear","clear-day",0,0,44.16,44.16,11.94,0.15,1003.7,1.8,345,0,0,4.004,NA,NA,NA
"2132",2017-03-30 19:00:00,"Clear","clear-night",0,0,43.78,43.78,11.37,0.15,NA,2.25,294,0,0,4.004,NA,NA,NA
"2133",2017-03-30 20:00:00,"Clear","clear-night",0,0,41.14,41.14,12.12,0.18,1007.6,0.68,240,0,0,4.004,NA,NA,NA
"2134",2017-03-30 21:00:00,"Clear","clear-night",0,0,37.39,37.39,11.5,0.21,1007.6,0,111,0,0,4.004,NA,NA,NA
"2135",2017-03-30 22:00:00,"Clear","clear-night",0,0,34.89,34.89,10.93,0.23,NA,1.18,320,0,0,4.004,NA,NA,NA
"2136",2017-03-30 23:00:00,"Clear","clear-night",0,0,33.38,33.38,10.99,0.26,1008.8,1.18,320,0,0,4.004,NA,NA,NA
"2137",2017-03-31 00:00:00,"Clear","clear-night",0,0,33.02,33.02,10.93,0.26,1008.8,0,136,0,0,4.004,NA,NA,NA
"2138",2017-03-31 01:00:00,"Clear","clear-night",0,0,32.58,32.58,11.43,0.28,NA,0.84,311,0,0,4.004,NA,NA,NA
"2139",2017-03-31 02:00:00,"Clear","clear-night",0,0,31.64,31.64,12.56,0.31,NA,0.84,311,0,0,4.004,NA,NA,NA
"2140",2017-03-31 03:00:00,"Clear","clear-night",0,0,29.52,29.52,13.13,0.37,NA,0,131,0,0,4.004,NA,NA,NA
"2141",2017-03-31 04:00:00,"Clear","clear-night",0,0,27.38,27.38,12.5,0.4,NA,0,230,0,0,4.066,NA,NA,NA
"2142",2017-03-31 05:00:00,"Clear","clear-night",0,0,26.57,26.57,11.93,0.4,1009,0.84,50,0,0,3.531,NA,NA,NA
"2143",2017-03-31 06:00:00,"Foggy","fog",0,0,24.76,24.76,11.93,0.45,1009,0.75,53,0,0,2.687,NA,NA,NA
"2144",2017-03-31 07:00:00,"Foggy","fog",0,0,25.31,25.31,12.5,0.45,NA,0.75,16,0,0,2.44,NA,NA,NA
"2145",2017-03-31 08:00:00,"Foggy","fog",0,0,27.45,27.45,13.07,0.41,NA,0.78,18,0,2,2.75,NA,NA,NA
"2146",2017-03-31 09:00:00,"Foggy","fog",0,0,29.95,29.95,13,0.36,NA,0.31,29,0,4,3.028,NA,NA,NA
"2147",2017-03-31 10:00:00,"Foggy","fog",0,0,33.07,33.07,13,0.3,NA,1.9,70,0,7,2.997,NA,NA,NA
"2148",2017-03-31 11:00:00,"Foggy","fog",0,0,35.43,35.43,12.94,0.26,1009.6,2.45,69,0,10,2.934,NA,NA,NA
"2149",2017-03-31 12:00:00,"Clear","clear-day",0,0,38.62,38.62,13.56,0.23,1009.6,2.03,38,0,11,3.5,NA,NA,NA
"2150",2017-03-31 13:00:00,"Clear","clear-day",0,0,40.62,40.61,13.5,0.2,NA,2.38,32,0,11,4.066,NA,NA,NA
"2151",2017-03-31 14:00:00,"Clear","clear-day",0,0,41.57,41.62,13.44,0.19,1005.7,2.35,355,0,9,4.004,NA,NA,NA
"2152",2017-03-31 15:00:00,"Clear","clear-day",0,0,42.06,42.18,14.06,0.19,1005.7,2.35,158,0,6,4.004,NA,NA,NA
"2153",2017-03-31 16:00:00,"Clear","clear-day",0,0,42.06,42.18,14.06,0.19,NA,2.51,139,0,3,4.004,NA,NA,NA
"2154",2017-03-31 17:00:00,"Clear","clear-day",0,0,41.69,41.75,13.44,0.19,1004.7,1.02,320,0,1,4.004,NA,NA,NA
"2155",2017-03-31 18:00:00,"Clear","clear-day",0,0,39.51,39.5,13.44,0.22,1004.7,0,127,0.09,0,4.004,NA,NA,NA
"2156",2017-03-31 19:00:00,"Clear","clear-night",0,0,37.5,37.5,14.06,0.25,NA,0.78,286,0.21,0,4.004,NA,NA,NA
"2157",2017-03-31 20:00:00,"Clear","clear-night",0,0,35.56,35.56,14,0.28,NA,1.41,329,0.09,0,4.066,NA,NA,NA
"2158",2017-03-31 21:00:00,"Clear","clear-night",0,0,33,33,14,0.32,NA,0.38,52,0,0,3.5,NA,NA,NA
"2159",2017-03-31 22:00:00,"Foggy","fog",0,0,30.52,30.52,14.06,0.37,NA,0.78,249,0,0,2.934,NA,NA,NA
"2160",2017-03-31 23:00:00,"Foggy","fog",0,0,27.88,27.88,13.38,0.41,1009.1,0.84,251,0.21,0,2.997,NA,NA,NA
"2161",2017-04-01 00:00:00,"Foggy","fog",0,0,26.44,26.44,13.94,0.46,1009.1,0,70,0.21,0,2.997,NA,NA,NA
"2162",2017-04-01 01:00:00,"Foggy","fog",0,0,25.51,25.51,15.12,0.53,NA,0,NA,0,0,2.997,NA,NA,NA
"2163",2017-04-01 02:00:00,"Foggy","fog",0,0,24.44,24.44,15.06,0.56,NA,0,NA,0,0,2.997,NA,NA,NA
"2164",2017-04-01 03:00:00,"Foggy","fog",0,0,24,24,14.5,0.55,NA,0,30,NA,0,2.997,NA,NA,NA
"2165",2017-04-01 04:00:00,"Foggy","fog",0,0,23.5,23.5,13.94,0.55,NA,0.4,196,0,0,3.028,NA,NA,NA
"2166",2017-04-01 05:00:00,"Foggy","fog",0,0,22.81,22.81,14.12,0.58,1007.6,2.03,297,0.13,0,2.781,NA,NA,NA
"2167",2017-04-01 06:00:00,"Foggy","fog",0,0,23.88,23.88,13.37,0.52,1007.6,1.31,322,0.25,0,2.19,NA,NA,NA
"2168",2017-04-01 07:00:00,"Foggy","fog",0,0,25.94,25.94,8.62,0.34,NA,0.59,153,0,1,2.221,NA,NA,NA
"2169",2017-04-01 08:00:00,"Foggy","fog",0,0,28.25,28.25,7.75,0.27,NA,1.63,117,0,2,2.533,NA,NA,NA
"2170",2017-04-01 09:00:00,"Foggy","fog",0,0,33.08,33.08,9.25,0.24,NA,1.18,54,0,4,2.471,NA,NA,NA
"2171",2017-04-01 10:00:00,"Foggy","fog",0,0,37.27,37.27,7.94,0.17,NA,1.55,327,0,7,2.718,NA,NA,NA
"2172",2017-04-01 11:00:00,"Clear","clear-day",0,0,39.06,39.06,7.37,0.15,NA,1.83,302,0,10,3.28,NA,NA,NA
"2173",2017-04-01 12:00:00,"Clear","clear-day",0,0,40.62,40.62,8,0.14,NA,1.83,33,0,11,3.563,NA,NA,NA
"2174",2017-04-01 13:00:00,"Clear","clear-day",0,0,41,41,8.75,0.14,NA,1.55,66,0,11,3.249,NA,NA,NA
"2175",2017-04-01 14:00:00,"Foggy","fog",0,0,41.5,41.5,6.94,0.13,NA,1.12,8,0,9,2.966,NA,NA,NA
"2176",2017-04-01 15:00:00,"Foggy","fog",0,0,42.06,42.06,5.94,0.11,NA,2.18,147,0,6,2.997,NA,NA,NA
"2177",2017-04-01 16:00:00,"Foggy","fog",0,0,42.06,42.06,5.31,0.11,NA,1.93,143,0,3,2.997,NA,NA,NA
"2178",2017-04-01 17:00:00,"Foggy","fog",0,0,41.75,41.75,6.38,0.12,NA,0.4,63,0.08,1,2.997,NA,NA,NA
"2179",2017-04-01 18:00:00,"Foggy","fog",0,0,39.06,39.06,8.75,0.16,NA,0,260,0.32,0,2.997,NA,NA,NA
"2180",2017-04-01 19:00:00,"Foggy","fog",0,0,35.82,35.82,8.5,0.19,NA,0,140,0.45,0,2.997,NA,NA,NA
"2181",2017-04-01 20:00:00,"Foggy","fog",0,0,34.38,34.38,8.44,0.2,1005,1.37,319,0.46,0,2.997,NA,NA,NA
"2182",2017-04-01 21:00:00,"Foggy","fog",0,0,33.99,33.99,9.06,0.22,1005,2.25,322,0.22,0,2.997,NA,NA,NA
"2183",2017-04-01 22:00:00,"Foggy","fog",0,0,33.51,33.51,9,0.22,NA,1.15,349,0,0,2.997,NA,NA,NA
"2184",2017-04-01 23:00:00,"Foggy","fog",0,0,33.08,33.08,8.94,0.23,1006.2,1.18,54,0,0,2.997,NA,NA,NA
"2185",2017-04-02 00:00:00,"Foggy","fog",0,0,32.08,32.08,9.56,0.25,1006.2,1.87,355,0,0,2.997,NA,NA,NA
"2186",2017-04-02 01:00:00,"Foggy","fog",0,0,30.45,30.45,9.56,0.27,NA,1.93,296,0,0,2.997,NA,NA,NA
"2187",2017-04-02 02:00:00,"Foggy","fog",0,0,29.45,29.45,8.94,0.28,NA,0.65,272,0,0,2.997,NA,NA,NA
"2188",2017-04-02 03:00:00,"Foggy","fog",0,0,28.95,28.95,9.06,0.29,NA,0.41,316,0,0,2.997,NA,NA,NA
"2189",2017-04-02 04:00:00,"Foggy","fog",0,0,29.08,29.08,8.57,0.28,NA,1.13,315,0,0,2.997,NA,NA,NA
"2190",2017-04-02 05:00:00,"Foggy","fog",0,0,28.58,28.58,7.44,0.26,1006.4,0.5,321,0.09,0,2.997,NA,NA,NA
"2191",2017-04-02 06:00:00,"Foggy","fog",0,0,27.32,27.32,6.87,0.27,1006.4,0,130,0.32,0,2.997,NA,NA,NA
"2192",2017-04-02 07:00:00,"Foggy","fog",0,0,27.69,27.69,7.44,0.28,NA,0.37,290,0.45,0,2.997,NA,NA,NA
"2193",2017-04-02 08:00:00,"Foggy","fog",0,0,30.95,30.95,8.63,0.25,NA,2.21,313,0.44,2,2.934,NA,NA,NA
"2194",2017-04-02 09:00:00,"Partly Cloudy","partly-cloudy-day",0,0,34.65,34.65,8.57,0.2,NA,2.46,329,0.44,4,3.5,NA,NA,NA
"2195",2017-04-02 10:00:00,"Partly Cloudy","partly-cloudy-day",0,0,37.14,37.14,7.94,0.17,NA,1.15,16,0.45,6,4.066,NA,NA,NA
"2196",2017-04-02 11:00:00,"Partly Cloudy","partly-cloudy-day",0,0,38.57,38.57,8.07,0.16,NA,0.97,42,0.31,8,4.004,NA,NA,NA
"2197",2017-04-02 12:00:00,"Clear","clear-day",0,0,39.5,39.5,7.5,0.14,NA,0.93,353,0.17,10,4.004,NA,NA,NA
"2198",2017-04-02 13:00:00,"Clear","clear-day",0,0,40.43,40.43,6.93,0.13,NA,1.49,308,0.2,9,4.004,NA,NA,NA
"2199",2017-04-02 14:00:00,"Clear","clear-day",0,0,42.08,42.08,6.99,0.12,NA,2.7,314,0.09,8,3.941,NA,NA,NA
"2200",2017-04-02 15:00:00,"Clear","clear-day",0,0,43.15,43.15,6.99,0.11,NA,2.85,278,0,6,4.503,NA,NA,NA
"2201",2017-04-02 16:00:00,"Clear","clear-day",0,0,43.15,43.15,6.99,0.11,NA,3.01,250,0,3,5.064,NA,NA,NA
"2202",2017-04-02 17:00:00,"Clear","clear-day",0,0,42.14,42.14,6.99,0.12,NA,4.32,300,0,1,5.064,NA,NA,NA
"2203",2017-04-02 18:00:00,"Clear","clear-day",0,0,40,40,6.93,0.13,NA,3.48,319,0,0,4.566,NA,NA,NA
"2204",2017-04-02 19:00:00,"Clear","clear-night",0,0,37.94,37.94,7.44,0.16,NA,1.32,314,0,0,3.438,NA,NA,NA
"2205",2017-04-02 20:00:00,"Foggy","fog",0,0,36.45,36.45,8.57,0.18,1004.5,1.48,296,0.07,0,2.934,NA,NA,NA
"2206",2017-04-02 21:00:00,"Foggy","fog",0,0,35.58,35.58,9.06,0.2,1004.5,2.13,304,0.07,0,2.997,NA,NA,NA
"2207",2017-04-02 22:00:00,"Foggy","fog",0,0,33.95,33.95,9,0.22,NA,2.42,316,0,0,2.997,NA,NA,NA
"2208",2017-04-02 23:00:00,"Foggy","fog",0,0,32.96,32.96,9.06,0.23,1005.6,2.11,313,0.06,0,2.997,NA,NA,NA
"2209",2017-04-03 00:00:00,"Foggy","fog",0,0,32.64,32.64,8.5,0.23,1005.6,1.18,332,0.13,0,2.997,NA,NA,NA
"2210",2017-04-03 01:00:00,"Foggy","fog",0,0,31.13,31.13,7.88,0.23,NA,0.97,317,NA,0,2.997,NA,NA,NA
"2211",2017-04-03 02:00:00,"Foggy","fog",0,0,28.25,28.25,8.57,0.29,NA,0.97,337,0,0,2.997,NA,NA,NA
"2212",2017-04-03 03:00:00,"Foggy","fog",0,0,27.69,27.69,8.63,0.3,NA,1.15,344,0,0,2.997,NA,NA,NA
"2213",2017-04-03 04:00:00,"Foggy","fog",0,0,30.27,30.27,7.44,0.24,NA,2.53,326,0,0,2.997,NA,NA,NA
"2214",2017-04-03 05:00:00,"Foggy","fog",0,0,30.27,30.27,6.87,0.23,1006.3,1.52,335,0.08,0,2.997,NA,NA,NA
"2215",2017-04-03 06:00:00,"Foggy","fog",0,0,27.75,27.75,7.37,0.28,1006.3,0.89,221,0.32,0,2.997,NA,NA,NA
"2216",2017-04-03 07:00:00,"Foggy","fog",0,0,27.63,27.63,9.06,0.31,NA,1.89,229,0.47,0,2.934,NA,NA,NA
"2217",2017-04-03 08:00:00,"Partly Cloudy","partly-cloudy-day",0,0,30.95,30.95,10.37,0.28,NA,1.76,191,0.32,2,3.5,NA,NA,NA
"2218",2017-04-03 09:00:00,"Clear","clear-day",0,0,34.65,34.65,7.93,0.2,NA,2.17,213,0.08,4,4.004,NA,NA,NA
"2219",2017-04-03 10:00:00,"Clear","clear-day",0,0,37.14,37.14,6.31,0.15,NA,1.73,254,0,7,4.503,NA,NA,NA
"2220",2017-04-03 11:00:00,"Clear","clear-day",0,0,38.57,38.57,6.5,0.14,1007.4,2.05,298,0,10,5.064,NA,NA,NA
"2221",2017-04-03 12:00:00,"Clear","clear-day",0,0,39.43,39.43,6.37,0.13,1007.4,2.23,261,0,11,5.002,NA,NA,NA
"2222",2017-04-03 13:00:00,"Clear","clear-day",0,0,41.06,41.06,7.56,0.13,NA,3.82,226,0,11,5.002,NA,NA,NA
"2223",2017-04-03 14:00:00,"Clear","clear-day",0,0,42.06,42.06,8,0.13,1004.1,3.1,265,0,9,5.002,NA,NA,NA
"2224",2017-04-03 15:00:00,"Clear","clear-day",0,0,42.64,42.64,8.5,0.13,1004.1,1.76,243,0.08,6,5.064,NA,NA,NA
"2225",2017-04-03 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,42.08,42.08,9.06,0.14,NA,3.48,250,0.32,3,4.503,NA,NA,NA
"2226",2017-04-03 17:00:00,"Partly Cloudy","partly-cloudy-day",0,0,41,41,9,0.15,1002.9,3.66,261,0.45,1,3.941,NA,NA,NA
"2227",2017-04-03 18:00:00,"Partly Cloudy","partly-cloudy-day",0,0,40.19,40.19,9,0.15,1002.9,3.45,264,0.44,0,4.004,NA,NA,NA
"2228",2017-04-03 19:00:00,"Partly Cloudy","partly-cloudy-night",0,0,37.45,37.45,9,0.18,NA,2.27,274,0.44,0,4.004,NA,NA,NA
"2229",2017-04-03 20:00:00,"Partly Cloudy","partly-cloudy-night",0,0,35.46,35.46,9,0.2,1006,1.36,243,0.45,0,4.004,NA,NA,NA
"2230",2017-04-03 21:00:00,"Partly Cloudy","partly-cloudy-night",0,0,34.01,34.01,9,0.22,1006,1.84,282,0.31,0,4.004,NA,NA,NA
"2231",2017-04-03 22:00:00,"Clear","clear-night",0,0,32.39,32.39,8.88,0.23,NA,1.77,294,0.18,0,4.004,NA,NA,NA
"2232",2017-04-03 23:00:00,"Clear","clear-night",0,0,32.01,32.01,9.87,0.26,1006.6,2.08,228,0.09,0,4.004,NA,NA,NA
"2233",2017-04-04 00:00:00,"Clear","clear-night",0,0,31.58,31.58,12.12,0.31,1006.6,2.15,214,0,0,4.004,NA,NA,NA
"2234",2017-04-04 01:00:00,"Clear","clear-night",0,0,30.45,30.45,13.13,0.35,NA,1.25,250,0,0,4.004,NA,NA,NA
"2235",2017-04-04 02:00:00,"Clear","clear-night",0,0,30.07,30.07,13,0.35,NA,0.47,277,0,0,4.004,NA,NA,NA
"2236",2017-04-04 03:00:00,"Clear","clear-night",0,0,29.01,29.01,12.94,0.37,NA,0,90,0,0,4.004,NA,NA,NA
"2237",2017-04-04 04:00:00,"Clear","clear-night",0,0,28.02,28.02,13.44,0.41,NA,0,11,0,0,4.004,NA,NA,NA
"2238",2017-04-04 05:00:00,"Clear","clear-night",0,0,27.02,27.02,14.56,0.47,1007.7,0.56,191,0,0,4.066,NA,NA,NA
"2239",2017-04-04 06:00:00,"Clear","clear-night",0,0,25.7,25.69,15,0.52,1007.7,0.5,187,0,0,3.375,NA,NA,NA
"2240",2017-04-04 07:00:00,"Clear","clear-day",0,0,27.39,27.46,15.5,0.48,NA,0.31,204,0,0,3.937,NA,NA,NA
"2241",2017-04-04 08:00:00,"Clear","clear-day",0,0,29.89,29.96,16.25,0.43,NA,2.14,258,0,2,5.127,NA,NA,NA
"2242",2017-04-04 09:00:00,"Clear","clear-day",0,0,33.59,33.58,14.5,0.33,NA,3.05,272,0,4,5.002,NA,NA,NA
"2243",2017-04-04 10:00:00,"Clear","clear-day",0,0,36.7,36.69,12.69,0.24,NA,1.92,259,0,7,5.002,NA,NA,NA
"2244",2017-04-04 11:00:00,"Clear","clear-day",0,0,37.88,37.97,14,0.24,1007.7,2.36,160,0,10,5.002,NA,NA,NA
"2245",2017-04-04 12:00:00,"Clear","clear-day",0,0,40.63,41.12,15.19,0.23,1007.7,2.08,147,0.08,11,5.002,NA,NA,NA
"2246",2017-04-04 13:00:00,"Partly Cloudy","partly-cloudy-day",0,0,42.19,42.6,14.5,0.2,NA,1.26,265,0.32,9,5.002,NA,NA,NA
"2247",2017-04-04 14:00:00,"Partly Cloudy","partly-cloudy-day",0,0,41.94,42.02,14,0.2,NA,3.39,216,0.45,7,5.002,NA,NA,NA
"2248",2017-04-04 15:00:00,"Partly Cloudy","partly-cloudy-day",0,0,42.51,42.57,13.56,0.18,NA,5.03,236,0.44,5,5.002,NA,NA,NA
"2249",2017-04-04 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,43.22,43.21,12.5,0.17,NA,4.91,252,0.44,3,5.064,NA,NA,NA
"2250",2017-04-04 17:00:00,"Partly Cloudy","partly-cloudy-day",0,0,42.14,42.14,11.43,0.16,NA,4.42,256,0.44,1,4.503,NA,NA,NA
"2251",2017-04-04 18:00:00,"Partly Cloudy","partly-cloudy-day",0,0,40,40,10.99,0.18,NA,3.35,291,0.45,0,3.941,NA,NA,NA
"2252",2017-04-04 19:00:00,"Partly Cloudy","partly-cloudy-night",0,0,38,38,10.49,0.19,NA,2.29,265,0.32,0,4.004,NA,NA,NA
"2253",2017-04-04 20:00:00,"Clear","clear-night",0,0,36,36,9.99,0.21,1006.1,1.73,248,0.15,0,4.004,NA,NA,NA
"2254",2017-04-04 21:00:00,"Clear","clear-night",0,0,33.89,33.89,9.5,0.22,1006.1,1.76,251,0.06,0,4.004,NA,NA,NA
"2255",2017-04-04 22:00:00,"Clear","clear-night",0,0,33.02,33.02,8.88,0.23,NA,2.26,251,0,0,4.004,NA,NA,NA
"2256",2017-04-04 23:00:00,"Clear","clear-night",0,0,32.21,32.21,9.25,0.24,1006.7,0.95,251,0.07,0,4.004,NA,NA,NA
"2257",2017-04-05 00:00:00,"Clear","clear-night",0,0,29.46,29.44,12,0.35,1006.7,0.62,254,0.07,0,4.004,NA,NA,NA
"2258",2017-04-05 01:00:00,"Clear","clear-night",0,0,27.38,27.54,14.69,0.46,NA,1.56,241,0,0,4.004,NA,NA,NA
"2259",2017-04-05 02:00:00,"Clear","clear-night",0,0,26.44,26.64,15.56,0.51,NA,1.84,228,0,0,4.004,NA,NA,NA
"2260",2017-04-05 03:00:00,"Clear","clear-night",0,0,26.02,26.07,16.06,0.54,NA,1.84,230,0,0,4.004,NA,NA,NA
"2261",2017-04-05 04:00:00,"Clear","clear-night",0,0,25.51,25.56,15.94,0.55,NA,1.56,230,0,0,4.004,NA,NA,NA
"2262",2017-04-05 05:00:00,"Clear","clear-night",0,0,24.88,24.98,16.5,0.6,1006.7,0.75,230,0.13,0,4.066,NA,NA,NA
"2263",2017-04-05 06:00:00,"Clear","clear-night",0,0,25.45,25.58,17.06,0.6,1006.7,0,50,0.25,0,3.5,NA,NA,NA
"2264",2017-04-05 07:00:00,"Foggy","fog",0,0,26.26,26.73,17.25,0.57,NA,0,140,0,1,2.872,NA,NA,NA
"2265",2017-04-05 08:00:00,"Clear","clear-day",0,0,29.38,29.76,15.06,0.43,NA,1.55,323,0,2,3.438,NA,NA,NA
"2266",2017-04-05 09:00:00,"Clear","clear-day",0,0,33.7,33.66,12.31,0.27,NA,3.32,306,0,4,4.566,NA,NA,NA
"2267",2017-04-05 10:00:00,"Clear","clear-day",0,0,36.01,36.01,11.62,0.23,NA,2.85,280,0,7,5.002,NA,NA,NA
"2268",2017-04-05 11:00:00,"Clear","clear-day",0,0,38.68,38.68,9.44,0.17,1006.5,2.64,253,0,10,5.503,NA,NA,NA
"2269",2017-04-05 12:00:00,"Clear","clear-day",0,0,39.56,39.56,7.82,0.15,1006.5,1.89,236,0,11,6.066,NA,NA,NA
"2270",2017-04-05 13:00:00,"Clear","clear-day",0,0,39.88,39.88,7.94,0.15,NA,2.67,245,0.22,9,6.004,NA,NA,NA
"2271",2017-04-05 14:00:00,"Partly Cloudy","partly-cloudy-day",0,0,41.69,41.69,8.57,0.14,1002.3,4.79,269,0.46,7,6.004,NA,NA,NA
"2272",2017-04-05 15:00:00,"Partly Cloudy","partly-cloudy-day",0,0,41.56,41.56,8.57,0.14,1002.3,4.91,261,0.44,5,6.004,NA,NA,NA
"2273",2017-04-05 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,41,41,7.82,0.14,NA,4.57,252,0.44,3,6.066,NA,NA,NA
"2274",2017-04-05 17:00:00,"Partly Cloudy","partly-cloudy-day",0,0,40.62,40.62,9.06,0.15,NA,4.73,272,0.45,1,5.565,NA,NA,NA
"2275",2017-04-05 18:00:00,"Partly Cloudy","partly-cloudy-day",0,0,39.06,39.06,9.75,0.17,NA,3.6,269,0.32,0,4.44,NA,NA,NA
"2276",2017-04-05 19:00:00,"Clear","clear-night",0,0,36.96,36.96,7.94,0.17,NA,2.48,286,0.08,0,3.941,NA,NA,NA
"2277",2017-04-05 20:00:00,"Clear","clear-night",0,0,35.46,35.46,6.87,0.17,NA,2.63,302,0,0,4.004,NA,NA,NA
"2278",2017-04-05 21:00:00,"Clear","clear-night",0,0,34.5,34.5,6.99,0.18,NA,2.39,300,0,0,4.004,NA,NA,NA
"2279",2017-04-05 22:00:00,"Clear","clear-night",0,0,33.57,33.57,7.06,0.19,NA,1.73,301,0,0,4.004,NA,NA,NA
"2280",2017-04-05 23:00:00,"Clear","clear-night",0,0,32.14,32.14,6.43,0.2,1005.6,1.76,290,0,0,4.004,NA,NA,NA
"2281",2017-04-06 00:00:00,"Clear","clear-night",0,0,29.39,29.39,6.5,0.24,1005.6,2.26,203,0,0,4.004,NA,NA,NA
"2282",2017-04-06 01:00:00,"Clear","clear-night",0,0,27.83,27.83,6.43,0.26,NA,1.05,136,0,0,4.004,NA,NA,NA
"2283",2017-04-06 02:00:00,"Clear","clear-night",0,0,28.08,28.08,7,0.26,1004.6,0,320,0,0,4.004,NA,NA,NA
"2284",2017-04-06 03:00:00,"Clear","clear-night",0,0,27.57,27.57,7.56,0.28,1004.6,0,NA,0,0,4.004,NA,NA,NA
"2285",2017-04-06 04:00:00,"Clear","clear-night",0,0,26.51,26.51,7.44,0.3,NA,0,NA,0,0,4.004,NA,NA,NA
"2286",2017-04-06 05:00:00,"Clear","clear-night",0,0,25.45,25.45,8,0.33,1005.7,0,200,0,0,4.004,NA,NA,NA
"2287",2017-04-06 06:00:00,"Clear","clear-night",0,0,24.69,24.69,8.5,0.36,1005.7,1.18,20,0,0,4.004,NA,NA,NA
"2288",2017-04-06 07:00:00,"Clear","clear-day",0,0,26.76,26.76,9,0.33,NA,1.12,22,0,0,3.941,NA,NA,NA
"2289",2017-04-06 08:00:00,"Clear","clear-day",0,0,31.14,31.14,9.44,0.26,1007.5,0.3,247,0,2,4.503,NA,NA,NA
"2290",2017-04-06 09:00:00,"Clear","clear-day",0,0,34.08,34.08,10.62,0.24,1007.5,1.61,303,0,4,5.064,NA,NA,NA
"2291",2017-04-06 10:00:00,"Clear","clear-day",0,0,36.57,36.57,10.62,0.21,NA,2.1,311,0,7,5.002,NA,NA,NA
"2292",2017-04-06 11:00:00,"Clear","clear-day",0,0,38.63,38.63,9.56,0.17,NA,2.53,24,0,10,5.002,NA,NA,NA
"2293",2017-04-06 12:00:00,"Clear","clear-day",0,0,39.43,39.43,8,0.15,NA,3.86,344,0,11,5.002,NA,NA,NA
"2294",2017-04-06 13:00:00,"Clear","clear-day",0,0,40.99,40.99,6.25,0.12,NA,2.42,306,0.09,10,5.002,NA,NA,NA
"2295",2017-04-06 14:00:00,"Clear","clear-day",0,0,42.7,42.7,6.81,0.12,NA,2.3,324,0.2,8,5.002,NA,NA,NA
"2296",2017-04-06 15:00:00,"Clear","clear-day",0,0,42.64,42.64,9.56,0.14,NA,4.98,267,0.19,6,5.002,NA,NA,NA
"2297",2017-04-06 16:00:00,"Clear","clear-day",0,0,41.5,41.5,6.5,0.12,NA,3.53,240,0.2,3,5.002,NA,NA,NA
"2298",2017-04-06 17:00:00,"Clear","clear-day",0,0,40.56,40.56,3.56,0.1,1001.5,3.04,285,0.09,1,5.002,NA,NA,NA
"2299",2017-04-06 18:00:00,"Clear","clear-day",0,0,39.06,39.06,5.19,0.13,1001.5,3.26,269,0,0,5.064,NA,NA,NA
"2300",2017-04-06 19:00:00,"Clear","clear-night",0,0,36.96,36.96,4.5,0.13,NA,1.67,211,0,0,4.503,NA,NA,NA
"2301",2017-04-06 20:00:00,"Clear","clear-night",0,0,35.46,35.46,4.01,0.14,1004.6,1.46,261,0,0,3.941,NA,NA,NA
"2302",2017-04-06 21:00:00,"Clear","clear-night",0,0,34.56,34.56,3.5,0.14,1004.6,1.43,302,0,0,4.004,NA,NA,NA
"2303",2017-04-06 22:00:00,"Clear","clear-night",0,0,33,33,2.93,0.15,NA,2.12,306,0,0,4.004,NA,NA,NA
